job_id,title,job_domain,company_name,company_url,city,work_mode,employment_type,salary_min,salary_max,is_negotiable,benefits,skills_raw,skills_standardized,experience_min_years,experience_max_years,experience_level,posted_date,deadline_date,source,industry
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
776,ios developer,Mobile,Công Ty Cổ Phần Giải Pháp Thanh Toán Việt Nam (VNPAY),https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-giai-phap-thanh-toan-viet-nam-vnpay.35A794AD.html,Hà Nội,,Full-time,0,0,1,['Đào tạo'],[],[],1,2,Junior,2025-03-08 00:00:00,2025-01-09 00:00:00,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
780,security engineer,Security,Ngân hàng TMCP Việt Á – VietABank,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-viet-a-–-vietabank.35A50067.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],5,5,Senior,2025-03-08 00:00:00,2025-01-09 00:00:00,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
782,business analyst,BA/PM/PO,Công Ty Cổ Phần Đầu Tư Nam Long,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-nam-long.35A71ACF.html,Hồ Chí Minh,,Full-time,0,0,1,['Đào tạo'],[],[],3,5,Middle,2025-03-08 00:00:00,2025-01-09 00:00:00,CareViet,['Consulting']
783,.net developer,Other,CÔNG TY CỔ PHẦN KINH DOANH F88,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-kinh-doanh-f88.35A89F54.html,Hà Nội,,Full-time,22000000,32000000,0,['Đào tạo'],"['java', 'c#', 'javascript', 'sql', 'html', 'css', 'react', 'angular']","['java', 'c#', 'javascript', 'sql', 'html', 'css', 'react', 'angular']",3,5,Middle,2025-03-08 00:00:00,2025-01-09 00:00:00,CareViet,['IT/Software']
784,qa engineer,QA/Testing,Ngân Hàng TMCP Quốc Tế Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-quoc-te-viet-nam.35A6ADCB.html,Hồ Chí Minh,,Full-time,0,0,1,[],['sql'],['sql'],5,7,Senior,2025-03-08 00:00:00,2025-01-09 00:00:00,CareViet,['IT/Software']
785,business analyst,BA/PM/PO,Ngân Hàng TMCP Quốc Tế Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-quoc-te-viet-nam.35A6ADCB.html,Hồ Chí Minh,,Full-time,0,0,1,['Đào tạo'],['go'],['go'],8,10,Lead/Manager,2025-03-08 00:00:00,2025-01-09 00:00:00,CareViet,['Consulting']
786,project manager,BA/PM/PO,Ngân Hàng TMCP Quốc Tế Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-quoc-te-viet-nam.35A6ADCB.html,Hồ Chí Minh,,Full-time,0,0,1,['Work from home'],['go'],['go'],7,10,Lead/Manager,2025-03-08 00:00:00,2025-01-09 00:00:00,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
788,database administrator,Data,Công ty TNHH Viettel - CHT,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-viettel-cht.35A87FE7.html,Hà Nội,,Full-time,0,0,1,[],[],[],2,2,Middle,2025-03-08 00:00:00,15/08/2025,CareViet,['IT Support']
789,telesales,Other,CÔNG TY TNHH EKKO TECH VIỆT NAM,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-ekko-tech-viet-nam.35A9D0F9.html,Hà Nội,,Full-time,15000000,25000000,0,['Đào tạo'],[],[],3,5,Middle,2025-03-08 00:00:00,2025-01-09 00:00:00,CareViet,['Sales/Marketing']
790,manual tester,QA/Testing,NGÂN HÀNG TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN VIỆT NAM HIỆN ĐẠI,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-trach-nhiem-huu-han-mot-thanh-vien-viet-nam-hien-dai.35A9ECC0.html,Hà Nội,,Full-time,0,0,1,[],[],[],1,1,Junior,2025-03-08 00:00:00,2025-01-09 00:00:00,CareViet,['Other']
791,kinh doanh phần mềm sale it account,Other,Công ty CP Đầu Tư TM và Phát Triển Công Nghệ FSI,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-dau-tu-tm-va-phat-trien-cong-nghe-fsi.35A7E894.html,Hồ Chí Minh,,Full-time,13000000,20000000,0,"['Đào tạo', 'Thưởng']",[],[],3,10,Middle,2025-02-08 00:00:00,31/08/2025,CareViet,['IT/Software']
792,mlops engineer,DevOps,Công ty Cổ phần CANIFA,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-canifa.35A66CA5.html,Hà Nội,,Full-time,15000000,30000000,0,['Đào tạo'],[],[],1,5,Junior,2025-02-08 00:00:00,31/08/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
794,project manager,BA/PM/PO,Công ty CP IIG Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-iig-viet-nam.35A640BD.html,Hà Nội,,Full-time,20000000,25000000,0,[],[],[],2,5,Middle,2025-02-08 00:00:00,31/08/2025,CareViet,['Other']
795,kinh doanh,Other,CÔNG TY CỔ PHẦN CÔNG NGHỆ 3S TOÀN CẦU,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-cong-nghe-3s-toan-cau.35A9FE24.html,Hà Nội,,Full-time,0,0,1,[],[],[],1,4,Junior,2025-02-08 00:00:00,31/08/2025,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
797,nodejs developer,Other,Công ty CP IIG Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-iig-viet-nam.35A640BD.html,Hà Nội,,Full-time,20000000,30000000,0,['Đào tạo'],"['sql', 'go']","['sql', 'go']",3,5,Middle,2025-02-08 00:00:00,31/08/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
799,trợ lý tổng chuyên công nghệ thông tin,Other,BỆNH VIỆN ĐA KHOA PHƯƠNG ĐÔNG,https://careerviet.vn/vi/nha-tuyen-dung/benh-vien-da-khoa-phuong-dong.35A8D9F6.html,Hà Nội,,Full-time,8000000,15000000,0,[],[],[],0,0,Intern,2025-02-08 00:00:00,31/08/2025,CareViet,['Other']
800,lập trình full strack software developer full stack,Other,BỆNH VIỆN ĐA KHOA PHƯƠNG ĐÔNG,https://careerviet.vn/vi/nha-tuyen-dung/benh-vien-da-khoa-phuong-dong.35A8D9F6.html,Hà Nội,,Full-time,15000000,30000000,0,[],[],[],3,5,Middle,2025-02-08 00:00:00,31/08/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
802,it,Other,CÔNG TY TNHH THƯƠNG MẠI TỔNG HỢP TUẤN VIỆT,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thuong-mai-tong-hop-tuan-viet.35A8C55B.html,Đà Nẵng,,Full-time,9000000,11000000,0,[],[],[],1,2,Junior,2025-02-08 00:00:00,31/08/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
804,qa engineer,QA/Testing,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],2,3,Middle,2025-02-08 00:00:00,31/08/2025,CareViet,['IT/Software']
805,nghiên cứu viên ptn hệ thống thông tin,Other,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN,https://careerviet.vn/vi/nha-tuyen-dung/truong-dai-hoc-cong-nghe-thong-tin.35A9B88A.html,Hồ Chí Minh,,Full-time,30000000,60000000,0,"['Đào tạo', 'Du lịch', 'Phụ cấp', 'Cơ hội thăng tiến', 'Thưởng']",[],[],1,1,Junior,2025-02-08 00:00:00,31/08/2025,CareViet,['Other']
806,giảng viên an toàn thông tin,Other,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN,https://careerviet.vn/vi/nha-tuyen-dung/truong-dai-hoc-cong-nghe-thong-tin.35A9B88A.html,Hồ Chí Minh,,Full-time,20000000,60000000,0,"['Đào tạo', 'Du lịch', 'Phụ cấp', 'Cơ hội thăng tiến', 'Thưởng']",[],[],1,1,Junior,2025-02-08 00:00:00,31/08/2025,CareViet,['Other']
807,giảng viên khoa học máy tính,Other,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN,https://careerviet.vn/vi/nha-tuyen-dung/truong-dai-hoc-cong-nghe-thong-tin.35A9B88A.html,Hồ Chí Minh,,Full-time,30000000,60000000,0,"['Đào tạo', 'Du lịch', 'Phụ cấp', 'Cơ hội thăng tiến', 'Thưởng']",[],[],1,1,Junior,2025-02-08 00:00:00,31/08/2025,CareViet,['Other']
808,frontend developer,Frontend,CÔNG TY CỔ PHẦN GREEN SPEED,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-green-speed.35A8D72D.html,Hà Nội,,Full-time,0,0,1,[],"['java', 'javascript', 'html', 'css', 'react']","['java', 'javascript', 'html', 'css', 'react']",2,6,Middle,2025-02-08 00:00:00,31/08/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
811,thiết bị mạng viễn thông,Other,Công Ty Cổ Phần Công Nghệ Mạng Viễn Thông C-LINK,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-cong-nghe-mang-vien-thong-c-link.35A76130.html,Hà Nội,,Full-time,10000000,20000000,0,"['Bảo hiểm', 'Đào tạo', 'Du lịch', 'Phụ cấp', 'Thưởng']",[],[],2,10,Middle,2025-02-08 00:00:00,31/08/2025,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
813,trợ lý lark suite,Other,CÔNG TY CỔ PHẦN ULTD THỊNH PHÁT,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-ultd-thinh-phat.35A9D813.html,Hà Nội,On-site,Full-time,9000000,12000000,0,[],[],[],0,0,Intern,2025-02-08 00:00:00,31/08/2025,CareViet,['IT/Software']
814,giảng viên truyền thông dữ liệu,Other,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN,https://careerviet.vn/vi/nha-tuyen-dung/truong-dai-hoc-cong-nghe-thong-tin.35A9B88A.html,Hồ Chí Minh,,Full-time,20000000,60000000,0,"['Đào tạo', 'Du lịch', 'Phụ cấp', 'Cơ hội thăng tiến', 'Thưởng']",[],[],1,1,Junior,2025-02-08 00:00:00,31/08/2025,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
816,giảng viên thiết bị di động và công nghệ web,Other,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN,https://careerviet.vn/vi/nha-tuyen-dung/truong-dai-hoc-cong-nghe-thong-tin.35A9B88A.html,Hồ Chí Minh,,Full-time,30000000,60000000,0,"['Đào tạo', 'Du lịch', 'Phụ cấp', 'Cơ hội thăng tiến', 'Thưởng']",[],[],1,1,Junior,2025-02-08 00:00:00,31/08/2025,CareViet,['Other']
817,qa engineer,QA/Testing,Công ty CP IIG Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-iig-viet-nam.35A640BD.html,Hà Nội,,Full-time,15000000,20000000,0,[],[],[],2,5,Middle,2025-02-08 00:00:00,31/08/2025,CareViet,['IT/Software']
818,nghiên cứu viên ptn truyền thông đa phương tiện,Other,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN,https://careerviet.vn/vi/nha-tuyen-dung/truong-dai-hoc-cong-nghe-thong-tin.35A9B88A.html,Hồ Chí Minh,,Full-time,30000000,60000000,0,"['Đào tạo', 'Du lịch', 'Phụ cấp', 'Cơ hội thăng tiến', 'Thưởng']",[],[],1,1,Junior,2025-02-08 00:00:00,31/08/2025,CareViet,['Other']
819,giảng viên công nghệ phần mềm,Other,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN,https://careerviet.vn/vi/nha-tuyen-dung/truong-dai-hoc-cong-nghe-thong-tin.35A9B88A.html,Hồ Chí Minh,,Full-time,20000000,60000000,0,"['Đào tạo', 'Du lịch', 'Phụ cấp', 'Cơ hội thăng tiến', 'Thưởng']",[],[],1,1,Junior,2025-02-08 00:00:00,31/08/2025,CareViet,['Other']
820,giảng viên hệ thống thông tin,Other,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN,https://careerviet.vn/vi/nha-tuyen-dung/truong-dai-hoc-cong-nghe-thong-tin.35A9B88A.html,Hồ Chí Minh,,Full-time,30000000,60000000,0,"['Đào tạo', 'Du lịch', 'Phụ cấp', 'Cơ hội thăng tiến', 'Thưởng']",[],[],1,1,Junior,2025-02-08 00:00:00,31/08/2025,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
823,nodejs developer,Other,Phu Hung Securities Corporation,https://careerviet.vn/vi/nha-tuyen-dung/phu-hung-securities-corporation.35A80027.html,Hồ Chí Minh,,Full-time,0,0,1,[],"['python', 'java', 'c#', 'javascript', 'sql', 'go']","['python', 'java', 'c#', 'javascript', 'sql', 'go']",2,3,Middle,2025-02-08 00:00:00,31/08/2025,CareViet,['IT/Software']
824,frontend developer,Frontend,CÔNG TY TNHH GIẢI PHÁP SỐ THÔNG MINH VIỆT NAM,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-giai-phap-so-thong-minh-viet-nam.35A9DC92.html,Hồ Chí Minh,,Full-time,0,0,1,['Đào tạo'],"['java', 'javascript', 'html', 'css', 'react']","['java', 'javascript', 'html', 'css', 'react']",1,1,Junior,2025-01-08 00:00:00,2025-01-09 00:00:00,CareViet,['IT/Software']
825,hệ thống vmware,Other,Công ty TNHH Viettel - CHT,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-viettel-cht.35A87FE7.html,Hà Nội,,Full-time,0,0,1,['Đào tạo'],[],[],1,1,Junior,2025-01-08 00:00:00,30/08/2025,CareViet,['Other']
826,master data management,Other,Yes4All Trading Services Company Limited,https://careerviet.vn/vi/nha-tuyen-dung/yes4all-trading-services-company-limited.35A89D9E.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],7,10,Lead/Manager,2025-01-08 00:00:00,30/08/2025,CareViet,['Other']
827,business analyst,BA/PM/PO,Công ty Cổ phần thực phẩm và đồ uống Barett,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-thuc-pham-va-do-uong-barett.35A87CD3.html,Hà Nội,,Full-time,20000000,25000000,0,[],[],[],2,3,Middle,2025-01-08 00:00:00,30/08/2025,CareViet,['Consulting']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
830,system administrator,Other,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-viet-nam-thinh-vuong-vpbank.35A6CA10.html,Hà Nội,,Full-time,0,0,1,[],[],[],5,5,Senior,2025-01-08 00:00:00,30/08/2025,CareViet,['IT Support']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
832,system administrator,Other,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-chung-khoan-asean.35A95F80.html,Hà Nội,,Full-time,0,0,1,[],[],[],2,2,Middle,2025-01-08 00:00:00,30/08/2025,CareViet,['IT Support']
833,giảng viên kỹ thuật phần mềm,Other,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP.HCM,https://careerviet.vn/vi/nha-tuyen-dung/truong-dai-hoc-kinh-te-tai-chinh-tp-hcm.35A9537C.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],2,5,Middle,2025-01-08 00:00:00,30/08/2025,CareViet,['Other']
834,qa engineer,QA/Testing,Công ty Cổ phần đầu tư phát triển máy Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-phat-trien-may-viet-nam.35A999B0.html,Hà Nội,,Full-time,13000000,25000000,0,['Đào tạo'],[],[],1,1,Junior,2025-01-08 00:00:00,30/08/2025,CareViet,['IT/Software']
835,reactjs developer,Other,Công ty CP IIG Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-iig-viet-nam.35A640BD.html,Hà Nội,,Full-time,20000000,25000000,0,[],"['java', 'javascript', 'sql', 'html', 'css', 'go', 'react']","['java', 'javascript', 'sql', 'html', 'css', 'go', 'react']",3,5,Middle,2025-01-08 00:00:00,30/08/2025,CareViet,['IT/Software']
836,giảng viên công nghệ thông tin,Other,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP.HCM,https://careerviet.vn/vi/nha-tuyen-dung/truong-dai-hoc-kinh-te-tai-chinh-tp-hcm.35A9537C.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],2,5,Middle,2025-01-08 00:00:00,30/08/2025,CareViet,['Other']
837,giảng viên công nghệ tài chính,Other,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP.HCM,https://careerviet.vn/vi/nha-tuyen-dung/truong-dai-hoc-kinh-te-tai-chinh-tp-hcm.35A9537C.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],1,3,Junior,2025-01-08 00:00:00,30/08/2025,CareViet,['Other']
838,lập trình,Other,TRƯỜNG ĐẠI HỌC KINH TẾ - TÀI CHÍNH TP.HCM,https://careerviet.vn/vi/nha-tuyen-dung/truong-dai-hoc-kinh-te-tai-chinh-tp-hcm.35A9537C.html,Hồ Chí Minh,,Full-time,0,0,1,['Đào tạo'],[],[],5,7,Senior,2025-01-08 00:00:00,30/08/2025,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
840,fullstack developer,Fullstack,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],3,4,Middle,2025-01-08 00:00:00,25/08/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
842,qa engineer,QA/Testing,Fluid Power and Controls,https://careerviet.vn/vi/nha-tuyen-dung/fluid-power-and-controls.35A863EA.html,Bình Dương,,Internship,3000000,5000000,0,[],[],[],0,0,Intern,2025-01-08 00:00:00,28/08/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
844,it application administrator,Other,Jabil Vietnam,https://careerviet.vn/vi/nha-tuyen-dung/jabil-vietnam.35A572A0.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],2,5,Middle,2025-01-08 00:00:00,31/08/2025,CareViet,['IT/Software']
845,customer service team,Other,CÔNG TY CỔ PHẦN KREDIVO VIỆT NAM,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-kredivo-viet-nam.35A8E0F6.html,Hồ Chí Minh,,Full-time,15000000,25000000,0,['Đào tạo'],"['sql', 'go']","['sql', 'go']",3,5,Middle,2025-01-08 00:00:00,24/08/2025,CareViet,['Other']
846,data analyst,Other,CÔNG TY TNHH CÔNG NGHỆ B2B,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghe-b2b.35A9B02C.html,Hồ Chí Minh,,Full-time,0,0,1,['Bảo hiểm'],"['python', 'java', 'c#', 'sql']","['python', 'java', 'c#', 'sql']",1,3,Junior,31/07/2025,24/01/2026,CareViet,['Consulting']
847,cctv network pa tell ..... technician for ha noi office,Other,"Trends & Technologies, Inc. Vietnam Co., Ltd",https://careerviet.vn/vi/nha-tuyen-dung/trends-technologies-inc-vietnam-co-ltd.35A786DC.html,Hà Nội,,Full-time,0,0,1,[],[],[],1,3,Junior,31/07/2025,29/08/2025,CareViet,['Other']
848,voice engineer in ha noi office,Other,"Trends & Technologies, Inc. Vietnam Co., Ltd",https://careerviet.vn/vi/nha-tuyen-dung/trends-technologies-inc-vietnam-co-ltd.35A786DC.html,Hà Nội,Remote,Full-time,0,0,1,['Work from home'],[],[],1,2,Junior,31/07/2025,29/08/2025,CareViet,['IT/Software']
849,network engineer,Other,"Trends & Technologies, Inc. Vietnam Co., Ltd",https://careerviet.vn/vi/nha-tuyen-dung/trends-technologies-inc-vietnam-co-ltd.35A786DC.html,Hà Nội,,Full-time,0,0,1,[],[],[],1,2,Junior,31/07/2025,29/08/2025,CareViet,['IT/Software']
850,network engineer,Other,"Trends & Technologies, Inc. Vietnam Co., Ltd",https://careerviet.vn/vi/nha-tuyen-dung/trends-technologies-inc-vietnam-co-ltd.35A786DC.html,Đà Nẵng,,Full-time,0,0,1,[],[],[],1,2,Junior,31/07/2025,29/08/2025,CareViet,['IT/Software']
851,voice engineer in da nang office,Other,"Trends & Technologies, Inc. Vietnam Co., Ltd",https://careerviet.vn/vi/nha-tuyen-dung/trends-technologies-inc-vietnam-co-ltd.35A786DC.html,Đà Nẵng,Remote,Full-time,0,0,1,['Work from home'],[],[],1,2,Junior,31/07/2025,29/08/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
853,business analyst,BA/PM/PO,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html,Hồ Chí Minh,,Full-time,0,0,1,[],['go'],['go'],4,5,Senior,31/07/2025,29/08/2025,CareViet,['Consulting']
854,data analyst,Other,Công ty Cổ phần CANIFA,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-canifa.35A66CA5.html,Hà Nội,,Full-time,15000000,25000000,0,['Đào tạo'],[],[],2,5,Middle,31/07/2025,29/08/2025,CareViet,['Consulting']
855,phó sản phẩm dịch vụ phần mềm,Other,CÔNG TY CỔ PHẦN TIN HỌC - VIỄN THÔNG HÀNG KHÔNG AITS,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tin-hoc-vien-thong-hang-khong-aits.35A9EC26.html,Hà Nội,,Full-time,0,0,1,['Phụ cấp'],[],[],3,5,Middle,31/07/2025,29/08/2025,CareViet,['Other']
856,cloud operations engineer,Cloud,Ngân Hàng TMCP Quốc Tế Việt Nam,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-quoc-te-viet-nam.35A6ADCB.html,Hồ Chí Minh,,Full-time,0,0,1,[],[],[],2,2,Middle,31/07/2025,29/08/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
858,ai developer,Other,CÔNG TY TNHH VENESA,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-venesa.35A789BB.html,Hà Nội,,Full-time,17000000,26000000,0,[],[],[],1,2,Junior,31/07/2025,29/08/2025,CareViet,['IT/Software']
859,business intelligence analyst,Other,Yes4All Trading Services Company Limited,https://careerviet.vn/vi/nha-tuyen-dung/yes4all-trading-services-company-limited.35A89D9E.html,Hồ Chí Minh,,Full-time,0,0,1,[],"['python', 'sql']","['python', 'sql']",3,3,Middle,31/07/2025,29/08/2025,CareViet,['Consulting']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
861,data system analyst hanoi,Other,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-viet-nam-thinh-vuong-vpbank.35A6CA10.html,Hà Nội,,Full-time,0,0,1,[],['sql'],['sql'],3,5,Middle,31/07/2025,29/08/2025,CareViet,['Consulting']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
866,lập trình viên erp,Other,Công ty TNHH Bình Việt Đức (BIVID),https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-binh-viet-duc-bivid.35A8D45E.html,Hồ Chí Minh,,Full-time,0,0,1,[],"['c#', 'sql']","['c#', 'sql']",2,5,Middle,31/07/2025,31/08/2025,CareViet,['Other']
867,sales admin,Other,Công Ty TNHH Tư Vấn Kỹ Thuật Và Tin Học Thương Mại Viet C.A.D,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tu-van-ky-thuat-va-tin-hoc-thuong-mai-viet-c-a-d.35A50D36.html,Hồ Chí Minh,On-site,Full-time,8000000,12000000,0,[],[],[],1,1,Junior,30/07/2025,31/08/2025,CareViet,['Sales/Marketing']
868,business analyst,BA/PM/PO,Công ty TNHH Giải pháp Data V Tech,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-giai-phap-data-v-tech.35A7DA84.html,Hồ Chí Minh,,Internship,0,0,1,[],[],[],0,0,Intern,30/07/2025,30/08/2025,CareViet,['Consulting']
869,data analyst,Other,Công ty TNHH Onpoint,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-onpoint.35A80615.html,Hồ Chí Minh,,Full-time,0,0,1,['Đào tạo'],[],[],0,0,Intern,30/07/2025,30/08/2025,CareViet,['Consulting']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
871,r d supervisor software design,Other,Panasonic Appliances VietNam,https://careerviet.vn/vi/nha-tuyen-dung/panasonic-vietnam-group.35A69BF6.html,Hưng Yên,,Full-time,0,0,1,"['Đào tạo', 'Chăm sóc sức khỏe', 'Du lịch', 'Phụ cấp', 'Thưởng']",[],[],3,4,Middle,30/07/2025,28/08/2025,CareViet,['Other']
872,mobile developer,Mobile,Công ty cổ phần 9Pay,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-9pay.35A9EB85.html,Hà Nội,,Full-time,30000000,30000000,0,[],['go'],['go'],2,3,Middle,30/07/2025,28/08/2025,CareViet,['IT/Software']
873,automation tester,QA/Testing,Công ty cổ phần 9Pay,https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-9pay.35A9EB85.html,Hà Nội,,Full-time,35000000,35000000,0,[],"['java', 'javascript']","['java', 'javascript']",2,4,Middle,30/07/2025,28/08/2025,CareViet,['Other']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
875,java developer,Other,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-thuong-mai-co-phan-hang-hai-viet-nam-msb.35A863DC.html,Hà Nội,,Full-time,26000000,52000000,0,['Đào tạo'],"['java', 'sql']","['java', 'sql']",4,5,Senior,30/07/2025,28/08/2025,CareViet,['IT/Software']
,,,,,,,,,,,,,,,,,,,CareViet,['Other']
877,business analyst,BA/PM/PO,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-thuong-mai-co-phan-hang-hai-viet-nam-msb.35A863DC.html,Hà Nội,,Full-time,26000000,52000000,0,[],[],[],4,5,Senior,30/07/2025,28/08/2025,CareViet,['Consulting']
